in this work we use the property of $multi scale transforms$ , such as #wavelet or wavelet packets# , to decompose signals into sets of local features with various degrees of sparsity .	3	hyponym-of	hyponym-of	1
the performance of the $algorithm$ is verified on #noise-free and noisy data# .	2	evaluate-for	evaluate-for	1
experiments with #simulated signals# , $musical sounds$ and images demonstrate significant improvement of separation quality over previously reported results .	1	conjunction	conjunction	1
experiments with #simulated signals# , musical sounds and images demonstrate significant improvement of $separation quality$ over previously reported results .	2	evaluate-for	evaluate-for	1
experiments with simulated signals , #musical sounds# and $images$ demonstrate significant improvement of separation quality over previously reported results .	1	conjunction	conjunction	1
experiments with simulated signals , #musical sounds# and images demonstrate significant improvement of $separation quality$ over previously reported results .	2	evaluate-for	evaluate-for	1
experiments with simulated signals , musical sounds and #images# demonstrate significant improvement of $separation quality$ over previously reported results .	2	evaluate-for	evaluate-for	1
in this paper , we explore $multilingual feature-level data sharing$ via #deep neural network -lrb- dnn -rrb- stacked bottleneck features# .	0	used-for	used-for	1
given a set of available source languages , we apply #language identification# to pick the language most similar to the target language , for more efficient use of $multilingual resources$ .	0	used-for	used-for	1
our experiments with iarpa-babel languages show that $bottleneck features$ trained on the most similar source language perform better than #those# trained on all available source languages .	6	compare	compare	1
further analysis suggests that only #data# similar to the target language is useful for $multilingual training$ .	0	used-for	used-for	1
this article introduces a #bidirectional grammar generation system# called feature structure-directed generation , developed for a $dialogue translation system$ .	0	used-for	used-for	1
this article introduces a $bidirectional grammar generation system$ called #feature structure-directed generation# , developed for a dialogue translation system .	3	hyponym-of	hyponym-of	1
this article introduces a bidirectional grammar generation system called #feature structure-directed generation# , developed for a $dialogue translation system$ .	0	used-for	used-for	1
the $system$ utilizes #typed feature structures# to control the top-down derivation in a declarative way .	0	used-for	used-for	1
the system utilizes #typed feature structures# to control the $top-down derivation$ in a declarative way .	0	used-for	used-for	1
this $generation system$ also uses #disjunctive feature structures# to reduce the number of copies of the derivation tree .	0	used-for	used-for	1
this generation system also uses #disjunctive feature structures# to reduce the number of copies of the $derivation tree$ .	0	used-for	used-for	1
the #grammar# for this $generator$ is designed to properly generate the speaker 's intention in a telephone dialogue .	0	used-for	used-for	1
the #grammar# for this generator is designed to properly generate the $speaker 's intention$ in a telephone dialogue .	0	used-for	used-for	1
the grammar for this generator is designed to properly generate the $speaker 's intention$ in a #telephone dialogue# .	5	feature-of	feature-of	1
#automatic image annotation# is a newly developed and promising technique to provide $semantic image retrieval$ via text descriptions .	0	used-for	used-for	1
automatic image annotation is a newly developed and promising technique to provide $semantic image retrieval$ via #text descriptions# .	0	used-for	used-for	1
it concerns a process of $automatically labeling the image contents$ with a pre-defined set of #keywords# which are exploited to represent the image semantics .	0	used-for	used-for	1
it concerns a process of automatically labeling the image contents with a pre-defined set of #keywords# which are exploited to represent the $image semantics$ .	0	used-for	used-for	1
a #maximum entropy model-based approach# to the task of $automatic image annotation$ is proposed in this paper .	0	used-for	used-for	1
in the phase of training , a basic #visual vocabulary# consisting of blob-tokens to describe the $image content$ is generated at first ; then the statistical relationship is modeled between the blob-tokens and keywords by a maximum entropy model constructed from the training set of labeled images .	0	used-for	used-for	1
